Data stored on SZ timesteps
Time	Obs 5	Obs 35	Obs 37	Obs 65
1972-05-14 10:27:23	64.6748	43.1033	35.1563	26.7632
1972-05-14 17:54:17	64.6756	43.1034	35.1516	26.7626
1972-05-15 00:00:00	64.6757	43.1031	35.1498	26.7614
1972-05-15 12:00:00	64.6762	43.1026	35.1427	26.7591
1972-05-16 00:00:00	64.683	43.1024	35.135	26.757
1972-05-16 12:00:00	64.6833	43.1019	35.1316	26.7549
1972-05-17 00:00:00	64.6837	43.1016	35.1244	26.7529
1972-05-17 12:00:00	64.6838	43.0441	35.1183	26.7506
1972-05-17 22:37:31	64.6842	43.0644	35.1154	26.7487
1972-05-18 00:00:00	64.6842	43.0645	35.1151	26.7394
1972-05-18 10:04:22	64.684	43.0639	35.1092	26.7381
1972-05-18 16:09:34	64.6844	43.0643	35.1077	26.7375
1972-05-19 00:00:00	64.6842	43.0637	35.1065	26.7361
1972-05-19 09:52:15	64.6842	43.0633	35.1054	26.7344
1972-05-19 17:34:27	64.6844	43.0633	35.1048	26.7333
1972-05-20 00:00:00	64.6842	43.0628	35.1043	26.7322
1972-05-20 12:00:00	64.689	43.0618	35.1034	26.7299
1972-05-21 00:00:00	64.6889	43.0615	35.1021	26.7279
1972-05-21 06:28:42	64.6887	43.0612	35.1014	26.7269
1972-05-21 07:01:23	64.6887	43.0612	35.1012	26.7268
1972-05-21 07:37:25	64.6887	43.0612	35.1012	26.7088
1972-05-21 08:17:09	64.6886	43.0612	35.1012	26.6889
1972-05-21 09:00:57	64.6886	43.0611	35.1011	26.6669
1972-05-21 09:49:15	64.6885	43.0611	35.101	26.6585
1972-05-21 10:42:29	64.6885	43.0611	35.1009	26.6642
1972-05-21 11:41:11	64.6885	43.061	35.1008	26.6807
1972-05-21 12:33:09	64.6884	43.061	35.1007	26.6824
1972-05-21 13:44:30	64.6884	43.0609	35.1006	26.6974
1972-05-21 15:03:09	64.6883	43.0608	35.1005	26.6967
1972-05-21 16:29:53	64.6883	43.0608	35.1003	26.6963
1972-05-21 18:05:29	64.6882	43.0607	35.1002	26.6959
1972-05-21 19:50:54	64.6881	43.0606	35.1001	26.6957
1972-05-21 21:47:07	64.688	43.0605	35.1001	26.6955
1972-05-22 00:00:00	64.688	43.0604	35.1001	26.6954
1972-05-22 02:21:16	64.6879	43.0603	35.1001	26.6952
1972-05-22 04:57:00	64.6878	43.0601	35.1003	26.695
1972-05-22 07:48:43	64.6877	43.06	35.1006	26.6949
1972-05-22 10:58:01	64.6876	43.0598	35.1011	26.6947
1972-05-22 13:46:54	64.6875	43.0597	35.1016	26.6946
1972-05-22 17:37:00	64.6873	43.0595	35.1025	26.6944
1972-05-22 21:50:41	64.6871	43.0593	35.1089	26.6942
1972-05-23 00:00:00	64.687	43.0592	35.1093	26.6942
1972-05-23 05:08:21	64.6867	43.0588	35.1163	26.6939
1972-05-23 10:48:19	64.6865	43.0586	35.1187	26.6936
1972-05-23 15:11:59	64.6864	43.0585	35.1256	26.6934
1972-05-23 22:05:12	64.6859	43.0579	35.1284	26.6928
1972-05-24 00:00:00	64.6859	43.0579	35.1336	26.6927
1972-05-24 08:22:17	64.6852	43.0572	35.1358	26.6918
1972-05-24 16:43:38	64.6849	43.0571	35.141	26.6912
1972-05-25 00:00:00	64.6845	43.0567	35.1413	26.6904
1972-05-25 11:13:06	64.6836	43.0558	35.1413	26.6892
1972-05-25 18:20:06	64.6836	43.0561	35.1414	26.689
1972-05-26 00:00:00	64.683	43.0555	35.1412	26.6882
1972-05-26 12:00:00	64.6818	43.0542	35.1453	26.6868
1972-05-27 00:00:00	64.6812	43.0539	35.1461	26.686
1972-05-27 12:00:00	64.6849	43.0531	35.1506	26.6849
1972-05-28 00:00:00	64.684	43.0526	35.1526	26.6842
1972-05-28 12:00:00	64.6829	43.0517	35.1601	26.6832
1972-05-29 00:00:00	64.682	43.0512	35.1621	26.6825
1972-05-30 00:00:00	64.6794	43.0487	35.1675	26.6798
1972-05-31 00:00:00	64.6777	43.048	35.1666	26.6778
1972-06-01 00:00:00	64.6754	43.0466	35.1665	26.6761
1972-06-02 00:00:00	64.6732	43.0451	35.1744	26.6765
1972-06-03 00:00:00	64.6708	43.0435	35.2027	26.6761
1972-06-04 00:00:00	64.6684	43.0368	35.2142	26.6738
1972-06-05 00:00:00	64.666	43.0349	35.2182	26.6716
1972-06-06 00:00:00	64.6634	43.0333	35.2237	26.6687
1972-06-07 00:00:00	64.6608	43.0317	35.2227	26.6648
1972-06-08 00:00:00	64.6582	43.03	35.2235	26.6613
1972-06-09 00:00:00	64.6556	43.021	35.2236	26.6574
1972-06-10 00:00:00	64.6529	43.0203	35.2229	26.6826
1972-06-11 00:00:00	64.6502	43.0188	35.2218	26.6797
1972-06-12 00:00:00	64.6474	43.0172	35.2221	26.678
1972-06-13 00:00:00	64.6446	43.0156	35.222	26.6838
1972-06-14 00:00:00	64.6417	43.0141	35.2202	26.6831
1972-06-15 00:00:00	64.6332	43.0055	35.2105	26.6824
1972-06-16 00:00:00	64.6305	43.0041	35.1956	26.6885
1972-06-17 00:00:00	64.6277	43.0027	35.1817	26.6872
1972-06-18 00:00:00	64.625	43.0013	35.172	26.6862
1972-06-19 00:00:00	64.6222	43	35.1608	26.6917
1972-06-19 12:28:23	64.6148	42.9851	35.155	26.6913
1972-06-19 13:29:30	64.6077	42.9866	35.1547	26.6913
1972-06-19 14:36:52	64.6082	42.9876	35.1545	26.6912
1972-06-19 15:51:09	64.6084	42.9883	35.1543	26.6912
1972-06-19 17:13:02	64.6084	42.9887	35.1539	26.6911
1972-06-19 18:43:19	64.6084	42.989	35.1536	26.6911
1972-06-19 20:22:51	64.6082	42.9891	35.1532	26.691
1972-06-19 22:12:36	64.608	42.9892	35.1528	26.6909
1972-06-20 00:00:00	64.6079	42.9892	35.1524	26.6909
1972-06-20 02:13:23	64.6076	42.9892	35.1519	26.6908
1972-06-20 04:40:27	64.6074	42.9892	35.1514	26.6908
1972-06-20 07:22:35	64.6071	42.9891	35.1509	26.6907
1972-06-20 10:21:21	64.6068	42.989	35.1503	26.6906
1972-06-20 12:00:00	64.6066	42.989	35.15	26.6906
1972-06-20 15:37:17	64.6062	42.9888	35.1494	26.6904
1972-06-20 19:36:50	64.6058	42.9886	35.1441	26.6903
1972-06-21 00:00:00	64.6053	42.9884	35.1436	26.6901
1972-06-21 04:51:10	64.6048	42.9882	35.1429	26.6899
1972-06-21 10:12:12	64.6042	42.9879	35.142	26.6897
1972-06-21 15:01:17	64.6037	42.9877	35.1412	26.6895
1972-06-21 21:31:29	64.6029	42.9873	35.14	26.6891
1972-06-22 00:00:00	64.6027	42.9873	35.1396	26.6891
1972-06-22 07:54:17	64.6016	42.9867	35.1381	26.6885
1972-06-22 16:27:50	64.6008	42.9864	35.1322	26.6881
1972-06-23 00:00:00	64.6	42.9861	35.1311	26.6878
1972-06-23 10:35:36	64.5987	42.9854	35.1293	26.687
1972-06-23 17:58:55	64.5982	42.9854	35.1277	26.6868
1972-06-24 00:00:00	64.5973	42.9743	35.1267	26.6862
1972-06-24 12:00:00	64.5956	42.9744	35.1205	26.685
1972-06-25 00:00:00	64.5945	42.9742	35.1187	26.6844
1972-06-25 12:00:00	64.5859	42.9735	35.1176	26.6833
1972-06-26 00:00:00	64.5852	42.9731	35.1163	26.6823
1972-06-26 12:00:00	64.5838	42.9723	35.1147	26.6809
1972-06-27 00:00:00	64.5826	42.9718	35.1075	26.6797
1972-06-28 00:00:00	64.5796	42.97	35.0962	26.676
1972-06-29 00:00:00	64.5773	42.9691	35.0824	26.6726
1972-06-30 00:00:00	64.5747	42.9678	35.0686	26.6687
1972-07-01 00:00:00	64.5721	42.9664	35.0546	26.6584
1972-07-02 00:00:00	64.5695	42.966	35.043	26.6545
1972-07-03 00:00:00	64.5097	42.9649	35.0322	26.6504
1972-07-04 00:00:00	64.525	42.9567	35.025	26.5988
1972-07-05 00:00:00	64.5247	42.9555	35.0129	26.6343
1972-07-06 00:00:00	64.524	42.9543	35.0009	26.6296
1972-07-07 00:00:00	64.5179	42.9529	34.9892	26.6247
1972-07-07 12:04:12	64.5195	42.9418	34.9851	26.6204
1972-07-07 12:13:15	64.5195	42.9419	34.9851	26.6158
1972-07-07 12:23:13	64.5195	42.9419	34.9852	26.6108
1972-07-07 12:34:13	64.5194	42.9419	34.9852	26.6053
1972-07-07 12:46:20	64.5194	42.942	34.9851	26.5992
1972-07-07 12:59:42	64.5194	42.942	34.9851	26.5925
1972-07-07 13:14:26	64.5194	42.942	34.9851	26.5852
1972-07-07 13:30:41	64.5193	42.9421	34.985	26.577
1972-07-07 13:48:35	64.5193	42.9421	34.9849	26.568
1972-07-07 14:08:20	64.5193	42.9421	34.9848	26.5581
1972-07-07 14:30:06	64.5192	42.9422	34.9848	26.5472
1972-07-07 14:54:06	64.5192	42.9422	34.9847	26.5352
1972-07-07 15:20:33	64.5192	42.9422	34.9845	26.5395
1972-07-07 15:49:44	64.5191	42.9422	34.9844	26.5435
1972-07-07 16:21:53	64.5191	42.9422	34.9843	26.5473
1972-07-07 16:57:21	64.5191	42.9422	34.9841	26.5724
1972-07-07 17:36:26	64.5191	42.9422	34.9839	26.5819
1972-07-07 18:19:32	64.519	42.9422	34.9837	26.5821
1972-07-07 19:07:03	64.519	42.9422	34.9835	26.5823
1972-07-07 19:59:27	64.5189	42.9421	34.9833	26.5825
1972-07-07 20:57:12	64.5189	42.9421	34.983	26.5827
1972-07-07 22:00:53	64.5189	42.942	34.9827	26.597
1972-07-07 23:11:05	64.5188	42.942	34.9824	26.595
1972-07-08 00:00:00	64.5188	42.942	34.9822	26.5941
1972-07-08 01:25:20	64.5187	42.9419	34.9819	26.5929
1972-07-08 02:59:25	64.5187	42.9418	34.9815	26.592
1972-07-08 04:43:08	64.5186	42.9417	34.9811	26.5914
1972-07-08 06:37:30	64.5186	42.9416	34.9807	26.591
1972-07-08 08:43:34	64.5185	42.9415	34.9803	26.5906
1972-07-08 11:02:34	64.5184	42.9414	34.9798	26.5903
1972-07-08 13:18:30	64.5183	42.9412	34.9794	26.5901
1972-07-08 16:07:27	64.5182	42.9411	34.979	26.5898
1972-07-08 19:13:43	64.5181	42.9409	34.9785	26.5896
1972-07-08 22:39:05	64.4918	42.9407	34.978	26.5893
1972-07-09 00:00:00	64.5126	42.9406	34.9778	26.5892
1972-07-09 04:09:37	64.5122	42.9403	34.9773	26.5887
1972-07-09 08:44:50	64.5121	42.94	34.9766	26.5883
1972-07-09 12:00:00	64.512	42.9282	34.9762	26.588
1972-07-09 17:34:31	64.5117	42.9302	34.9754	26.5873
1972-07-10 00:00:00	64.5116	42.9301	34.9743	26.5866
1972-07-10 06:46:37	64.5114	42.9298	34.9731	26.5858
1972-07-10 12:00:00	64.5112	42.9295	34.9722	26.5851
1972-07-10 20:14:14	64.5107	42.9288	34.9666	26.5839
1972-07-11 00:00:00	64.5108	42.9287	34.9658	26.5836
1972-07-11 10:00:45	64.5099	42.9277	34.9635	26.5818
1972-07-11 17:39:14	64.5102	42.9275	34.9612	26.5812
1972-07-12 00:00:00	64.5098	42.9269	34.9596	26.58
1972-07-12 12:00:00	64.5086	42.9257	34.9522	26.5777
1972-07-13 00:00:00	64.5085	42.9249	34.9484	26.5759
1972-07-13 12:00:00	64.5077	42.9239	34.9372	26.5736
1972-07-14 00:00:00	64.5073	42.923	34.9331	26.5622
1972-07-14 12:00:00	64.5064	42.9165	34.9294	26.5624
1972-07-15 00:00:00	64.5061	42.9158	34.9154	26.5601
1972-07-15 12:00:00	64.5052	42.9147	34.9092	26.5575
1972-07-16 00:00:00	64.5048	42.9138	34.9059	26.5553
1972-07-16 20:31:54	64.5028	42.9115	34.8947	26.5503
1972-07-17 00:00:00	64.5037	42.9118	34.8931	26.5505
1972-07-17 12:00:00	64.5023	42.9102	34.8914	26.5472
1972-07-18 00:00:00	64.5022	42.9094	34.8826	26.545
1972-07-19 00:00:00	64.4997	42.9065	34.8702	26.5386
1972-07-20 00:00:00	64.4992	42.9045	34.8565	26.5333
1972-07-21 00:00:00	64.4978	42.902	34.8444	26.5197
1972-07-22 00:00:00	64.4893	42.8994	34.8326	26.5146
1972-07-23 00:00:00	64.4889	42.8968	34.8219	26.5088
1972-07-24 00:00:00	64.4876	42.8942	34.8112	26.5032
1972-07-24 12:19:05	64.4869	42.8874	34.8086	26.493
1972-07-24 13:00:08	64.4774	42.8874	34.8082	26.4885
1972-07-24 13:45:24	64.4781	42.8874	34.8083	26.4889
1972-07-24 14:35:19	64.4788	42.8873	34.8081	26.4891
1972-07-24 15:30:20	64.4793	42.8872	34.8079	26.4893
1972-07-24 16:31:00	64.4796	42.8871	34.8077	26.4894
1972-07-24 17:37:53	64.4799	42.887	34.8074	26.4894
1972-07-24 18:51:38	64.4801	42.8869	34.807	26.4893
1972-07-24 20:12:55	64.4802	42.8868	34.8067	26.4892
1972-07-24 21:42:33	64.4803	42.8866	34.8063	26.489
1972-07-24 23:21:22	64.4803	42.8864	34.8059	26.4888
1972-07-25 00:00:00	64.4803	42.8864	34.8057	26.4887
1972-07-25 02:00:07	64.4802	42.8861	34.8052	26.4884
1972-07-25 04:12:32	64.4802	42.8859	34.8046	26.488
1972-07-25 06:38:32	64.4801	42.8857	34.8039	26.4876
1972-07-25 09:19:30	64.48	42.8854	34.8032	26.4872
1972-07-25 12:00:00	64.4798	42.8851	34.8026	26.4867
1972-07-25 15:15:39	64.4796	42.8847	34.8018	26.4862
1972-07-25 18:51:21	64.4794	42.8843	34.801	26.4856
1972-07-25 22:49:10	64.4792	42.8838	34.8002	26.485
1972-07-26 00:00:00	64.4792	42.8755	34.8	26.4849
1972-07-26 04:49:04	64.4787	42.876	34.7997	26.4841
1972-07-26 10:07:46	64.4784	42.8756	34.7995	26.4834
1972-07-26 14:59:58	64.4782	42.8752	34.7999	26.4756
1972-07-26 21:27:20	64.4777	42.8744	34.8009	26.4745
1972-07-27 00:00:00	64.4776	42.8742	34.801	26.4742
1972-07-27 07:50:51	64.4768	42.8731	34.8067	26.473
1972-07-27 16:25:53	64.4764	42.8722	34.8088	26.4718
1972-07-28 00:00:00	64.476	42.8714	34.8144	26.4708
1972-07-28 10:31:00	64.4751	42.8701	34.8209	26.469
1972-07-28 17:56:19	64.475	42.8694	34.8229	26.468
1972-07-29 00:00:00	64.4637	42.8686	34.8276	26.4669
1972-07-29 12:00:00	64.4639	42.8669	34.8294	26.4646
1972-07-30 00:00:00	64.4637	42.8656	34.8342	26.4627
1972-07-30 03:12:47	64.4638	42.8654	34.8342	26.4623
1972-07-30 06:45:20	64.4635	42.8649	34.8345	26.4348
1972-07-30 10:39:41	64.4632	42.8644	34.8347	26.4541
1972-07-30 14:12:20	64.4631	42.864	34.835	26.4539
1972-07-30 18:57:10	64.4627	42.8634	34.8354	26.4538
1972-07-31 00:00:00	64.4624	42.8628	34.8362	26.454
1972-07-31 05:46:13	64.4621	42.8621	34.8414	26.4541
1972-07-31 12:00:00	64.4617	42.8613	34.846	26.4543
1972-07-31 19:00:50	64.4612	42.8604	34.8531	26.4544
1972-08-01 00:00:00	64.461	42.8598	34.856	26.4544
1972-08-01 08:31:32	64.4602	42.8587	34.8698	26.4546
1972-08-01 16:48:51	64.4598	42.8504	34.8878	26.4551
1972-08-02 00:00:00	64.4594	42.8501	34.8958	26.4555
1972-08-02 11:25:30	64.4584	42.8486	34.9065	26.4557
1972-08-02 18:27:06	64.4585	42.848	34.9121	26.4558
1972-08-03 00:00:00	64.4579	42.8472	34.9144	26.4556
1972-08-03 12:00:00	64.4566	42.8455	34.92	26.455
1972-08-04 00:00:00	64.4561	42.8441	34.9219	26.4542
1972-08-04 12:00:00	64.4551	42.8426	34.9227	26.4532
1972-08-05 00:00:00	64.4446	42.8412	34.9228	26.452
1972-08-05 12:00:00	64.4454	42.8396	34.9225	26.4509
1972-08-06 00:00:00	64.4449	42.8382	34.9216	26.4498
1972-08-07 00:00:00	64.4428	42.8348	34.9127	26.4472
1972-08-08 00:00:00	64.4419	42.8321	34.903	26.4439
1972-08-08 12:00:00	64.4415	42.8243	34.9015	26.4427
1972-08-09 00:00:00	64.4405	42.8227	34.9	26.442
1972-08-09 12:00:00	64.4237	42.8211	34.8926	26.4411
1972-08-10 00:00:00	64.4275	42.8197	34.8929	26.4397
1972-08-11 00:00:00	64.426	42.8163	34.8882	26.4371
1972-08-12 00:00:00	64.4254	42.8136	34.8814	26.4339
1972-08-13 00:00:00	64.4241	42.8045	34.8797	26.4386
1972-08-14 00:00:00	64.4227	42.8015	34.8717	26.4348
1972-08-15 00:00:00	64.4212	42.7986	34.8665	26.4318
1972-08-16 00:00:00	64.4198	42.7957	34.8605	26.4358
1972-08-17 00:00:00	64.4183	42.7343	34.8539	26.4338
1972-08-17 18:03:09	64.4037	42.7826	34.8483	26.4383
1972-08-18 00:00:00	64.4049	42.7825	34.8479	26.4378
1972-08-18 10:43:58	64.404	42.781	34.8431	26.437
1972-08-18 16:06:30	64.4042	42.7807	34.8424	26.4369
1972-08-19 00:00:00	64.4035	42.7796	34.8416	26.4365
1972-08-19 09:44:58	64.403	42.7786	34.8408	26.4362
1972-08-19 17:30:20	64.4028	42.778	34.836	26.4361
1972-08-20 00:00:00	64.4023	42.7773	34.8358	26.4357
1972-08-20 12:00:00	64.4013	42.7759	34.8349	26.4451
1972-08-21 00:00:00	64.4007	42.7749	34.8337	26.4426
1972-08-21 12:00:00	64.393	42.7104	34.8286	26.4417
1972-08-22 00:00:00	64.3932	42.7342	34.8269	26.441
1972-08-22 12:00:00	64.3925	42.7336	34.8212	26.4401
1972-08-23 00:00:00	64.3864	42.733	34.8192	26.4394
1972-08-23 12:00:00	64.3862	42.7321	34.8126	26.4386
1972-08-24 00:00:00	64.3857	42.7314	34.8104	26.4375
1972-08-25 00:00:00	64.3838	42.729	34.8006	26.4398
1972-08-26 00:00:00	64.3829	42.7564	34.7914	26.4379
1972-08-27 00:00:00	64.3814	42.7329	34.7841	26.4354
1972-08-28 00:00:00	64.3799	42.7299	34.7765	26.4325
1972-08-29 00:00:00	64.3784	42.7283	34.7685	26.4297
1972-08-30 00:00:00	64.3768	42.727	34.7609	26.4267
1972-08-31 00:00:00	64.3752	42.7259	34.7532	26.4236
1972-09-01 00:00:00	64.3736	42.725	34.7454	26.4208
1972-09-02 00:00:00	64.3667	42.724	34.7375	26.4177
1972-09-03 00:00:00	64.3651	42.723	34.7302	26.4146
1972-09-04 00:00:00	64.3635	42.7219	34.7228	26.4115
1972-09-05 00:00:00	64.3618	42.7209	34.7148	26.4082
1972-09-06 00:00:00	64.36	42.7147	34.7102	26.405
1972-09-07 00:00:00	64.3525	42.7131	34.699	26.3948
1972-09-08 00:00:00	64.3508	42.7119	34.695	26.3911
1972-09-09 00:00:00	64.349	42.7108	34.6839	26.3874
1972-09-10 00:00:00	64.3471	42.7095	34.6778	26.3837
1972-09-10 02:39:51	64.3397	42.6901	34.6771	26.3677
1972-09-10 05:36:05	64.3397	42.6941	34.6773	26.3692
1972-09-10 08:50:23	64.3395	42.7241	34.6772	26.3696
1972-09-10 12:00:00	64.3393	42.6973	34.677	26.3696
1972-09-10 15:56:10	64.339	42.6985	34.6767	26.3694
1972-09-10 20:16:33	64.3387	42.6988	34.6764	26.3691
1972-09-11 00:00:00	64.3384	42.6988	34.6761	26.3689
1972-09-11 05:16:30	64.338	42.6985	34.6758	26.3684
1972-09-11 11:05:25	64.3375	42.6982	34.6756	26.3678
1972-09-11 15:17:02	64.3373	42.6982	34.6754	26.3675
1972-09-11 22:21:10	64.3366	42.6976	34.6755	26.3665
1972-09-12 00:00:00	64.3366	42.6976	34.6755	26.3665
1972-09-12 08:35:32	64.3357	42.6968	34.6758	26.3652
1972-09-12 16:51:07	64.3353	42.6966	34.6759	26.3645
1972-09-13 00:00:00	64.3278	42.6961	34.6759	26.3637
1972-09-13 11:30:52	64.3269	42.6952	34.6759	26.362
1972-09-13 18:30:08	64.3268	42.6954	34.6755	26.3613
1972-09-14 00:00:00	64.3263	42.6948	34.6754	26.3603
1972-09-14 12:00:00	64.3252	42.6935	34.6753	26.3582
1972-09-15 00:00:00	64.3245	42.6931	34.6747	26.3564
1972-09-15 12:00:00	64.3236	42.6921	34.6744	26.3459
1972-09-16 00:00:00	64.3228	42.6915	34.67	26.3447
1972-09-16 11:46:37	64.3218	42.6905	34.6698	26.3427
1972-09-16 12:43:24	64.3219	42.6906	34.6694	26.3427
1972-09-16 14:16:49	64.3111	42.6906	34.6694	26.3425
1972-09-16 15:59:48	64.3117	42.6905	34.6693	26.3423
1972-09-16 17:53:21	64.3119	42.6904	34.6692	26.342
1972-09-16 19:58:32	64.3119	42.6902	34.6691	26.3417
1972-09-16 22:16:33	64.3118	42.6901	34.6689	26.3413
1972-09-17 00:00:00	64.3117	42.69	34.6688	26.3411
1972-09-17 02:47:46	64.3115	42.6897	34.6687	26.3407
1972-09-17 05:52:43	64.3113	42.6895	34.6685	26.3402
1972-09-17 09:16:37	64.3111	42.6893	34.6683	26.3397
1972-09-17 12:00:00	64.311	42.6891	34.6682	26.3393
1972-09-17 16:07:51	64.3107	42.6888	34.6681	26.3386
1972-09-17 20:41:07	64.3105	42.6885	34.668	26.338
1972-09-18 00:00:00	64.3103	42.6883	34.6679	26.3375
1972-09-18 05:32:09	64.3099	42.6878	34.6681	26.3368
1972-09-18 11:38:21	64.3095	42.6874	34.6684	26.336
1972-09-18 15:26:47	64.3094	42.6873	34.6688	26.3356
1972-09-18 22:51:54	64.3087	42.6865	34.6695	26.3344
1972-09-19 00:00:00	64.3088	42.6783	34.6694	26.3262
1972-09-19 09:01:02	64.308	42.6803	34.6705	26.327
1972-09-19 17:05:31	64.3077	42.6803	34.6715	26.3263
1972-09-20 00:00:00	64.3072	42.6798	34.6721	26.3253
1972-09-20 12:00:00	64.3062	42.6787	34.673	26.3233
1972-09-21 00:00:00	64.3055	42.678	34.6736	26.3215
1972-09-21 12:00:00	64.3047	42.677	34.674	26.3195
1972-09-22 00:00:00	64.3039	42.6761	34.6743	26.3176
1972-09-22 12:00:00	64.303	42.675	34.6745	26.3156
1972-09-23 00:00:00	64.3022	42.6742	34.6745	26.3137
1972-09-23 12:00:00	64.3013	42.673	34.6747	26.2911
1972-09-24 00:00:00	64.3006	42.6723	34.6746	26.3017
1972-09-25 00:00:00	64.2984	42.6697	34.674	26.2973
1972-09-26 00:00:00	64.2969	42.6602	34.6701	26.2931
1972-09-27 00:00:00	64.2509	42.6589	34.669	26.2884
1972-09-28 00:00:00	64.2567	42.6568	34.6655	26.2835
1972-09-29 00:00:00	64.2582	42.6547	34.6644	26.2786
1972-09-30 00:00:00	64.2587	42.6525	34.6581	26.2737
1972-10-01 00:00:00	64.2589	42.6428	34.6538	26.2687
1972-10-02 00:00:00	64.2551	42.6404	34.6528	26.2557
1972-10-03 00:00:00	64.2547	42.6382	34.6476	26.251
1972-10-04 00:00:00	64.2546	42.6358	34.6438	26.2462
1972-10-05 00:00:00	64.2543	42.6248	34.6427	26.2413
1972-10-06 00:00:00	64.254	42.623	34.6379	26.2363
1972-10-07 00:00:00	64.2535	42.6206	34.634	26.2313
1972-10-08 00:00:00	64.2467	42.6181	34.6327	26.2172
1972-10-09 00:00:00	64.2472	42.6085	34.6276	26.2129
1972-10-10 00:00:00	64.2467	42.6066	34.6231	26.208
1972-10-11 00:00:00	64.2459	42.6044	34.6216	26.203
1972-10-12 00:00:00	64.245	42.5935	34.6168	26.1979
1972-10-13 00:00:00	64.2371	42.5915	34.612	26.1927
1972-10-14 00:00:00	64.2372	42.589	34.6079	26.1876
1972-10-15 00:00:00	64.2363	42.5864	34.6067	26.1769
1972-10-16 00:00:00	64.2351	42.5783	34.6054	26.1718
1972-10-17 00:00:00	64.2339	42.5704	34.6005	26.162
1972-10-18 00:00:00	64.2264	42.5678	34.5992	26.1572
1972-10-19 00:00:00	64.2253	42.5651	34.5948	26.1523
1972-10-20 00:00:00	64.2241	42.5622	34.5938	26.1472
1972-10-21 00:00:00	64.2229	42.5593	34.5896	26.1423
1972-10-21 18:04:44	64.2116	42.5573	34.5892	26.139
1972-10-22 00:00:00	64.2129	42.5507	34.589	26.138
1972-10-22 12:00:00	64.212	42.5491	34.5886	26.1356
1972-10-23 00:00:00	64.2117	42.5478	34.5848	26.1336
1972-10-23 07:44:44	64.2115	42.547	34.5848	26.1324
1972-10-23 12:00:00	64.2111	42.5465	34.5848	26.1317
1972-10-23 21:24:54	64.2104	42.5452	34.585	26.1302
1972-10-24 00:00:00	64.2105	42.545	34.5851	26.1299
1972-10-24 11:26:38	64.2093	42.5434	34.5859	26.128
1972-10-24 18:27:44	64.204	42.5429	34.5869	26.1272
1972-10-25 00:00:00	64.2037	42.5421	34.5876	26.1263
1972-10-25 12:00:00	64.2028	42.5404	34.5896	26.1244
1972-10-26 00:00:00	64.2024	42.539	34.592	26.1226
1972-10-26 12:00:00	64.2016	42.5375	34.5973	26.1207
1972-10-27 00:00:00	64.201	42.536	34.5993	26.1187
1972-10-27 12:00:00	64.2001	42.5207	34.6008	26.1166
1972-10-28 00:00:00	64.1995	42.5267	34.6027	26.1145
1972-10-29 00:00:00	64.1973	42.5233	34.6051	26.1102
1972-10-30 00:00:00	64.1886	42.5206	34.6102	26.106
1972-10-31 00:00:00	64.1879	42.5175	34.6117	26.1016
1972-11-01 00:00:00	64.1865	42.5145	34.6134	26.0972
1972-11-02 00:00:00	64.1851	42.5113	34.616	26.0874
1972-11-03 00:00:00	64.1753	42.5082	34.6195	26.0832
1972-11-04 00:00:00	64.1744	42.4992	34.623	26.079
1972-11-05 00:00:00	64.173	42.496	34.6261	26.0747
1972-11-06 00:00:00	64.1715	42.4929	34.6286	26.0704
1972-11-07 00:00:00	64.1604	42.4897	34.6308	26.0659
1972-11-08 00:00:00	64.1598	42.4808	34.6331	26.0614
1972-11-09 00:00:00	64.1582	42.4775	34.6367	26.0573
1972-11-10 00:00:00	64.1566	42.4745	34.6427	26.0531
1972-11-10 08:13:31	64.151	42.4673	34.6453	26.052
1972-11-10 16:38:41	64.1437	42.4663	34.6476	26.051
1972-11-11 00:00:00	64.143	42.4653	34.6499	26.0503
1972-11-11 11:01:21	64.1423	42.4638	34.6582	26.0497
1972-11-11 18:13:28	64.1423	42.4631	34.6646	26.0494
1972-11-12 00:00:00	64.1419	42.4623	34.6678	26.0492
1972-11-12 12:00:00	64.1409	42.4605	34.6822	26.0489
1972-11-13 00:00:00	64.1403	42.4591	34.7032	26.0485
1972-11-13 12:00:00	64.1395	42.4575	34.7253	26.0481
1972-11-14 00:00:00	64.1388	42.4485	34.7477	26.0477
1972-11-14 12:00:00	64.1379	42.4473	34.7711	26.0474
1972-11-15 00:00:00	64.1372	42.4458	34.788	26.0471
1972-11-16 00:00:00	64.135	42.4424	34.8321	26.0464
1972-11-17 00:00:00	64.1338	42.4395	34.8595	26.0452
1972-11-18 00:00:00	64.1321	42.4364	34.8817	26.0436
1972-11-19 00:00:00	64.1304	42.4333	34.8998	26.0415
1972-11-20 00:00:00	64.1238	42.3851	34.9108	26.0388
1972-11-21 00:00:00	64.121	42.388	34.919	26.0359
1972-11-21 12:00:00	64.1199	42.3888	34.9238	26.0342
1972-11-22 00:00:00	64.1184	42.3874	34.9222	26.0333
1972-11-22 12:00:00	64.109	42.3864	34.9266	26.0324
1972-11-23 00:00:00	64.1092	42.3856	34.9338	26.0313
1972-11-24 00:00:00	64.1063	42.3828	34.9555	26.0296
1972-11-25 00:00:00	64.1044	42.3817	34.9769	26.0358
1972-11-26 00:00:00	64.1022	42.3743	34.9865	26.0409
1972-11-27 00:00:00	64.1	42.3736	34.9938	26.0462
1972-11-28 00:00:00	64.0978	42.372	34.9992	26.0542
