0.000, 0.007	0.000, -0.720
25.750, 0.478	25.750, -0.431
26.000, 0.543	26.000, -0.343
26.250, 0.582	26.250, -0.251
26.500, 0.605	26.500, -0.147
26.750, 0.616	26.750, -0.033
27.000, 0.608	27.000, 0.079
27.250, 0.589	27.250, 0.193
27.500, 0.573	27.500, 0.313
27.750, 0.547	27.750, 0.429
28.000, 0.477	28.000, 0.525
28.250, 0.352	28.250, 0.598
28.500, 0.207	28.500, 0.653
28.750, 0.095	28.750, 0.693
29.000, 0.046	29.000, 0.722
29.250, 0.066	29.250, 0.751
29.500, 0.127	29.500, 0.786
29.750, 0.174	29.750, 0.819
30.000, 0.156	30.000, 0.842
30.250, 0.070	30.250, 0.852
30.500, 0.032	30.500, 0.852
30.750, 0.092	30.750, 0.847
31.000, 0.091	31.000, 0.838
31.250, 0.059	31.250, 0.827
31.500, 0.053	31.500, 0.805
31.750, 0.097	31.750, 0.772
32.000, 0.168	32.000, 0.732
32.250, 0.244	32.250, 0.679
32.500, 0.322	32.500, 0.605
32.750, 0.393	32.750, 0.517
33.000, 0.436	33.000, 0.428
33.250, 0.446	33.250, 0.340
33.500, 0.442	33.500, 0.250
33.750, 0.444	33.750, 0.158
34.000, 0.454	34.000, 0.067
34.250, 0.470	34.250, -0.024
34.500, 0.496	34.500, -0.118
34.750, 0.518	34.750, -0.212
35.000, 0.517	35.000, -0.296
35.250, 0.495	35.250, -0.373
35.500, 0.474	35.500, -0.450
35.750, 0.443	35.750, -0.517
36.000, 0.353	36.000, -0.553
36.250, 0.191	36.250, -0.559
36.500, 0.016	36.500, -0.557
36.750, 0.115	36.750, -0.557
37.000, 0.172	37.000, -0.549
37.250, 0.171	37.250, -0.530
37.500, 0.178	37.500, -0.494
37.750, 0.234	37.750, -0.443
38.000, 0.318	38.000, -0.386
38.250, 0.413	38.250, -0.317
38.500, 0.526	38.500, -0.223
38.750, 0.632	38.750, -0.110
39.000, 0.688	39.000, 0.004
39.250, 0.679	39.250, 0.120
39.500, 0.626	39.500, 0.240
39.750, 0.556	39.750, 0.358
40.000, 0.477	40.000, 0.462
40.250, 0.398	40.250, 0.554
40.500, 0.332	40.500, 0.637
40.750, 0.285	40.750, 0.711
41.000, 0.249	41.000, 0.774
41.250, 0.219	41.250, 0.831
41.500, 0.196	41.500, 0.883
41.750, 0.173	41.750, 0.928
42.000, 0.137	42.000, 0.962
42.250, 0.089	42.250, 0.986
42.500, 0.048	42.500, 1.004
42.750, 0.023	42.750, 1.017
43.000, 0.007	43.000, 1.022
43.250, 0.021	43.250, 1.015
43.500, 0.080	43.500, 0.991
43.750, 0.157	43.750, 0.954
44.000, 0.215	44.000, 0.909
44.250, 0.240	44.250, 0.859
44.500, 0.248	44.500, 0.801
44.750, 0.261	44.750, 0.737
45.000, 0.286	45.000, 0.668
45.250, 0.324	45.250, 0.592
45.500, 0.375	45.500, 0.505
45.750, 0.432	45.750, 0.409
46.000, 0.477	46.000, 0.310
46.250, 0.511	46.250, 0.207
46.500, 0.544	46.500, 0.097
46.750, 0.573	46.750, -0.014
47.000, 0.577	47.000, -0.115
47.250, 0.547	47.250, -0.204
47.500, 0.500	47.500, -0.284
47.750, 0.450	47.750, -0.357
48.000, 0.400	48.000, -0.420
48.250, 0.358	48.250, -0.477
48.500, 0.338	48.500, -0.533
48.750, 0.319	48.750, -0.582
49.000, 0.258	49.000, -0.609
49.250, 0.137	49.250, -0.611
49.500, 0.019	49.500, -0.601
49.750, 0.162	49.750, -0.585
50.000, 0.256	50.000, -0.560
50.250, 0.308	50.250, -0.518
50.500, 0.369	50.500, -0.453
50.750, 0.454	50.750, -0.370
51.000, 0.532	51.000, -0.283
51.250, 0.583	51.250, -0.189
51.500, 0.617	51.500, -0.080
51.750, 0.630	51.750, 0.036
52.000, 0.602	52.000, 0.145
52.250, 0.525	52.250, 0.241
52.500, 0.422	52.500, 0.329
52.750, 0.325	52.750, 0.408
53.000, 0.258	53.000, 0.475
53.250, 0.238	53.250, 0.540
53.500, 0.258	53.500, 0.607
53.750, 0.280	53.750, 0.669
54.000, 0.254	54.000, 0.718
54.250, 0.169	54.250, 0.750
54.500, 0.065	54.500, 0.772
54.750, 0.013	54.750, 0.784
55.000, 0.050	55.000, 0.784
55.250, 0.050	55.250, 0.779
55.500, 0.027	55.500, 0.777
55.750, 0.002	55.750, 0.777
56.000, 0.020	56.000, 0.778
56.250, 0.007	56.250, 0.774
56.500, 0.057	56.500, 0.753
56.750, 0.152	56.750, 0.716
57.000, 0.231	57.000, 0.671
57.250, 0.269	57.250, 0.620
57.500, 0.280	57.500, 0.561
57.750, 0.288	57.750, 0.496
58.000, 0.305	58.000, 0.427
58.250, 0.341	58.250, 0.350
58.500, 0.403	58.500, 0.260
58.750, 0.471	58.750, 0.162
59.000, 0.510	59.000, 0.067
59.250, 0.502	59.250, -0.018
59.500, 0.465	59.500, -0.096
59.750, 0.420	59.750, -0.170
60.000, 0.384	60.000, -0.238
60.250, 0.372	60.250, -0.307
60.500, 0.397	60.500, -0.382
60.750, 0.419	60.750, -0.450
61.000, 0.368	61.000, -0.490
61.250, 0.225	61.250, -0.498
61.500, 0.050	61.500, -0.497
61.750, 0.093	61.750, -0.498
62.000, 0.165	62.000, -0.491
62.250, 0.177	62.250, -0.472
62.500, 0.190	62.500, -0.435
62.750, 0.243	62.750, -0.382
63.000, 0.320	63.000, -0.325
63.250, 0.409	63.250, -0.255
63.500, 0.521	63.500, -0.158
63.750, 0.628	63.750, -0.044
64.000, 0.675	64.000, 0.068
64.250, 0.644	64.250, 0.177
64.500, 0.561	64.500, 0.286
64.750, 0.460	64.750, 0.387
65.000, 0.365	65.000, 0.473
65.250, 0.287	65.250, 0.544
65.500, 0.234	65.500, 0.606
65.750, 0.206	65.750, 0.662
66.000, 0.198	66.000, 0.713
66.250, 0.202	66.250, 0.764
66.500, 0.211	66.500, 0.816
66.750, 0.206	66.750, 0.864
67.000, 0.170	67.000, 0.901
67.250, 0.108	67.250, 0.928
67.500, 0.047	67.500, 0.947
67.750, 0.009	67.750, 0.959
68.000, 0.009	68.000, 0.962
68.250, 0.030	68.250, 0.954
68.500, 0.079	68.500, 0.930
68.750, 0.150	68.750, 0.893
69.000, 0.209	69.000, 0.849
69.250, 0.240	69.250, 0.799
69.500, 0.257	69.500, 0.740
69.750, 0.276	69.750, 0.674
70.000, 0.296	70.000, 0.606
70.250, 0.311	70.250, 0.538
70.500, 0.325	70.500, 0.467
70.750, 0.343	70.750, 0.391
71.000, 0.372	71.000, 0.310
71.250, 0.424	71.250, 0.217
71.500, 0.503	71.500, 0.108
71.750, 0.581	71.750, -0.007
72.000, 0.615	72.000, -0.113
72.250, 0.593	72.250, -0.206
72.500, 0.541	72.500, -0.291
72.750, 0.480	72.750, -0.367
73.000, 0.404	73.000, -0.426
73.250, 0.315	73.250, -0.468
73.500, 0.238	73.500, -0.505
73.750, 0.174	73.750, -0.535
74.000, 0.106	74.000, -0.549
