0.000, 0.007	0.000, -0.720
28.250, 0.465	28.250, 0.561
28.500, 0.359	28.500, 0.625
28.750, 0.253	28.750, 0.679
29.000, 0.165	29.000, 0.721
29.250, 0.115	29.250, 0.757
29.500, 0.106	29.500, 0.793
29.750, 0.114	29.750, 0.823
30.000, 0.099	30.000, 0.841
30.250, 0.048	30.250, 0.847
30.500, 0.015	30.500, 0.847
30.750, 0.054	30.750, 0.845
31.000, 0.056	31.000, 0.840
31.250, 0.045	31.250, 0.830
31.500, 0.061	31.500, 0.809
31.750, 0.114	31.750, 0.774
32.000, 0.174	32.000, 0.733
32.250, 0.227	32.250, 0.682
32.500, 0.282	32.500, 0.612
32.750, 0.337	32.750, 0.530
33.000, 0.376	33.000, 0.446
33.250, 0.396	33.250, 0.362
33.500, 0.411	33.500, 0.274
33.750, 0.426	33.750, 0.184
34.000, 0.441	34.000, 0.094
34.250, 0.453	34.250, 0.005
34.500, 0.469	34.500, -0.087
34.750, 0.482	34.750, -0.177
35.000, 0.481	35.000, -0.259
35.250, 0.471	35.250, -0.335
35.500, 0.466	35.500, -0.412
35.750, 0.452	35.750, -0.480
36.000, 0.397	36.000, -0.523
36.250, 0.296	36.250, -0.536
36.500, 0.186	36.500, -0.542
36.750, 0.089	36.750, -0.548
37.000, 0.003	37.000, -0.550
37.250, 0.076	37.250, -0.539
37.500, 0.162	37.500, -0.506
37.750, 0.251	37.750, -0.456
38.000, 0.318	38.000, -0.399
38.250, 0.373	38.250, -0.330
38.500, 0.442	38.500, -0.239
38.750, 0.514	38.750, -0.132
39.000, 0.563	39.000, -0.023
39.250, 0.583	39.250, 0.084
39.500, 0.589	39.500, 0.196
39.750, 0.583	39.750, 0.309
40.000, 0.558	40.000, 0.415
40.250, 0.513	40.250, 0.512
40.500, 0.460	40.500, 0.604
40.750, 0.401	40.750, 0.688
41.000, 0.338	41.000, 0.761
41.250, 0.275	41.250, 0.823
41.500, 0.222	41.500, 0.879
41.750, 0.179	41.750, 0.926
42.000, 0.136	42.000, 0.960
42.250, 0.090	42.250, 0.984
42.500, 0.054	42.500, 1.003
42.750, 0.032	42.750, 1.017
43.000, 0.014	43.000, 1.023
43.250, 0.019	43.250, 1.016
43.500, 0.080	43.500, 0.992
43.750, 0.151	43.750, 0.955
44.000, 0.199	44.000, 0.911
44.250, 0.219	44.250, 0.864
44.500, 0.230	44.500, 0.808
44.750, 0.250	44.750, 0.745
45.000, 0.278	45.000, 0.677
45.250, 0.310	45.250, 0.602
45.500, 0.350	45.500, 0.518
45.750, 0.391	45.750, 0.427
46.000, 0.425	46.000, 0.332
46.250, 0.454	46.250, 0.234
46.500, 0.486	46.500, 0.129
46.750, 0.513	46.750, 0.023
47.000, 0.523	47.000, -0.074
47.250, 0.513	47.250, -0.162
47.500, 0.494	47.500, -0.243
47.750, 0.474	47.750, -0.319
48.000, 0.447	48.000, -0.385
48.250, 0.419	48.250, -0.446
48.500, 0.400	48.500, -0.505
48.750, 0.376	48.750, -0.558
49.000, 0.321	49.000, -0.589
49.250, 0.228	49.250, -0.598
49.500, 0.111	49.500, -0.592
49.750, 0.021	49.750, -0.581
50.000, 0.140	50.000, -0.561
50.250, 0.228	50.250, -0.526
50.500, 0.308	50.500, -0.466
50.750, 0.388	50.750, -0.387
51.000, 0.449	51.000, -0.303
51.250, 0.492	51.250, -0.214
51.500, 0.533	51.500, -0.111
51.750, 0.567	51.750, -0.001
52.000, 0.574	52.000, 0.103
52.250, 0.550	52.250, 0.197
52.500, 0.507	52.500, 0.285
52.750, 0.455	52.750, 0.369
53.000, 0.401	53.000, 0.447
53.250, 0.356	53.250, 0.522
53.500, 0.327	53.500, 0.597
53.750, 0.299	53.750, 0.664
54.000, 0.247	54.000, 0.713
54.250, 0.168	54.250, 0.745
54.500, 0.085	54.500, 0.768
54.750, 0.021	54.750, 0.782
55.000, 0.021	55.000, 0.785
55.250, 0.039	55.250, 0.782
55.500, 0.034	55.500, 0.779
55.750, 0.016	55.750, 0.778
56.000, 0.003	56.000, 0.778
56.250, 0.001	56.250, 0.772
56.500, 0.052	56.500, 0.752
56.750, 0.134	56.750, 0.716
57.000, 0.201	57.000, 0.674
57.250, 0.235	57.250, 0.627
57.500, 0.252	57.500, 0.570
57.750, 0.272	57.750, 0.507
58.000, 0.296	58.000, 0.439
58.250, 0.329	58.250, 0.363
58.500, 0.374	58.500, 0.276
58.750, 0.420	58.750, 0.183
59.000, 0.445	59.000, 0.094
59.250, 0.446	59.250, 0.012
59.500, 0.436	59.500, -0.065
59.750, 0.424	59.750, -0.140
60.000, 0.411	60.000, -0.210
60.250, 0.406	60.250, -0.280
60.500, 0.416	60.500, -0.355
60.750, 0.417	60.750, -0.423
61.000, 0.372	61.000, -0.466
61.250, 0.276	61.250, -0.479
61.500, 0.166	61.500, -0.483
61.750, 0.068	61.750, -0.489
62.000, 0.015	62.000, -0.490
62.250, 0.086	62.250, -0.478
62.500, 0.163	62.500, -0.445
62.750, 0.246	62.750, -0.395
63.000, 0.311	63.000, -0.337
63.250, 0.368	63.250, -0.268
63.500, 0.441	63.500, -0.175
63.750, 0.515	63.750, -0.065
64.000, 0.558	64.000, 0.042
64.250, 0.564	64.250, 0.142
64.500, 0.550	64.500, 0.243
64.750, 0.524	64.750, 0.342
65.000, 0.481	65.000, 0.433
65.250, 0.425	65.250, 0.513
65.500, 0.362	65.500, 0.586
65.750, 0.301	65.750, 0.651
66.000, 0.249	66.000, 0.709
66.250, 0.214	66.250, 0.763
66.500, 0.197	66.500, 0.815
66.750, 0.186	66.750, 0.861
67.000, 0.161	67.000, 0.897
67.250, 0.117	67.250, 0.923
67.500, 0.071	67.500, 0.944
67.750, 0.035	67.750, 0.959
68.000, 0.006	68.000, 0.964
68.250, 0.031	68.250, 0.956
68.500, 0.088	68.500, 0.932
68.750, 0.153	68.750, 0.894
69.000, 0.197	69.000, 0.851
69.250, 0.218	69.250, 0.803
69.500, 0.234	69.500, 0.747
69.750, 0.258	69.750, 0.682
70.000, 0.282	70.000, 0.616
70.250, 0.300	70.250, 0.549
70.500, 0.314	70.500, 0.479
70.750, 0.330	70.750, 0.405
71.000, 0.354	71.000, 0.325
71.250, 0.393	71.250, 0.236
71.500, 0.447	71.500, 0.133
71.750, 0.498	71.750, 0.026
72.000, 0.521	72.000, -0.074
72.250, 0.518	72.250, -0.163
72.500, 0.504	72.500, -0.247
72.750, 0.486	72.750, -0.325
73.000, 0.451	73.000, -0.388
73.250, 0.400	73.250, -0.437
73.500, 0.350	73.500, -0.481
73.750, 0.300	73.750, -0.517
74.000, 0.233	74.000, -0.538
